NC_project_short_code,final_classification,preliminary_classification,class_code,kingdom,phylum_division,class,order,family,genus,species
NC_RockyIt,carpopeltis bushiae,carpopeltis bushiae,94,Plantae,Rhodophyta,Florideophyceae,Halymeniales,Halymeniaceae,Carpopeltis,bushiae
NC_RockyIt,carpopeltis bushiae,carpopeltis bushiae,94,Plantae,Rhodophyta,Florideophyceae,Halymeniales,Halymeniaceae,Carpopeltis,bushiae
NC_RockyIt,carpopeltis bushiae,carpopeltis bushiae,94,Plantae,Rhodophyta,Florideophyceae,Halymeniales,Halymeniaceae,Carpopeltis,bushiae
NC_RockyIt,caulacanthus okamurae,caulacanthus ustulatus,95,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Caulacanthaceae,Caulacanthus,okamurae
NC_RockyIt,caulacanthus okamurae,caulacanthus ustulatus,95,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Caulacanthaceae,Caulacanthus,okamurae
NC_RockyIt,caulacanthus okamurae,caulacanthus ustulatus,95,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Caulacanthaceae,Caulacanthus,okamurae
NC_RockyIt,centroceras/ceramium/corallophila spp,centroceras/ceramium/polysiphonia spp,96,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Ceramiaceae,,spp
NC_RockyIt,centroceras/ceramium/corallophila spp,centroceras/ceramium/polysiphonia spp,96,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Ceramiaceae,,spp
NC_RockyIt,centroceras/ceramium/corallophila spp,centroceras/ceramium/polysiphonia spp,96,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Ceramiaceae,,spp
NC_RockyIt,centroceras/ceramium/corallophila spp,centroceras/ceramium/polysiphonia spp,96,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Ceramiaceae,,spp
NC_RockyIt,centroceras/ceramium/corallophila spp,centroceras/ceramium/polysiphonia spp,96,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Ceramiaceae,,spp
NC_RockyIt,centroceras/ceramium/corallophila spp,centroceras/ceramium/corallophila spp,96,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Ceramiaceae,,spp
NC_RockyIt,centroceras/ceramium/corallophila spp,centroceras/ceramium/polysiphonia spp,96,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Ceramiaceae,,spp
NC_RockyIt,centroceras/ceramium/corallophila spp,centroceras/ceramium/corallophila spp,96,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Ceramiaceae,,spp
NC_RockyIt,centroceras/ceramium/polysiphonia spp,centroceras/ceramium/polysiphonia spp,97,Plantae,Rhodophyta,Florideophyceae,Ceramiales,.,.,spp
NC_RockyIt,centroceras/ceramium/polysiphonia spp,centroceras/ceramium/polysiphonia spp,97,Plantae,Rhodophyta,Florideophyceae,Ceramiales,.,.,spp
NC_RockyIt,ceramium spp,ceramium spp,98,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Ceramiaceae,Ceramium,spp
NC_RockyIt,ceramium washingtoniense,ceramium washingtoniense,99,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Ceramiaceae,Ceramium,washingtoniense
NC_RockyIt,ceratostoma foliatum,ceratostoma foliatum,100,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Ceratostoma,foliatum
NC_RockyIt,ceratostoma nuttalli,ceratostoma nuttalli,101,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Ceratostoma,nuttalli
NC_RockyIt,cerithiopsis spp,cerithiopsis cosmia,102,Animalia,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Cerithiopsidae,Cerithiopsis,spp
NC_RockyIt,cerithiopsis spp,cerithiopsis spp,103,Animalia,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Cerithiopsidae,Cerithiopsis,spp
NC_RockyIt,chaetomorpha spiralis,chaetomorpha spp,104,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Chaetomorpha,spiralis
NC_RockyIt,chaetomorpha spiralis,chaetomorpha spiralis,104,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Chaetomorpha,spiralis
NC_RockyIt,chaetomorpha spp,chaetomorpha araea,105,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Chaetomorpha,spp
NC_RockyIt,chondracanthus canaliculatus,chondracanthus canaliculatus,106,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Gigartinaceae,Chondracanthus,canaliculatus
NC_RockyIt,chondracanthus canaliculatus,chondracanthus canaliculatus,106,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Gigartinaceae,Chondracanthus,canaliculatus
NC_RockyIt,chondracanthus canaliculatus,chondracanthus canaliculatus,106,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Gigartinaceae,Chondracanthus,canaliculatus
NC_RockyIt,chondracanthus canaliculatus,chondracanthus canaliculatus,106,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Gigartinaceae,Chondracanthus,canaliculatus
NC_RockyIt,chondracanthus corymbiferus/exaspertatus,chondracanthus corymbiferus,107,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Gigartinaceae,Chondracanthus,corymbiferus/exaspertatus
NC_RockyIt,chondracanthus corymbiferus/exaspertatus,chondracanthus corymbiferus/exaspertata,108,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Gigartinaceae,Chondracanthus,corymbiferus/exaspertatus
NC_RockyIt,chondracanthus corymbiferus/exaspertatus,chondracanthus exasperata,109,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Gigartinaceae,Chondracanthus,corymbiferus/exaspertatus
NC_RockyIt,chondracanthus harveyanus,chondracanthus harveyanus,110,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Gigartinaceae,Chondracanthus,harveyanus
NC_RockyIt,chondracanthus spinosus,chondracanthus spinosus,111,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Gigartinaceae,Chondracanthus,spinosus
NC_RockyIt,chondracanthus spinosus,chondracanthus spinosus,111,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Gigartinaceae,Chondracanthus,spinosus
NC_RockyIt,chondracanthus spinosus,chondracanthus spinosus,111,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Gigartinaceae,Chondracanthus,spinosus
NC_RockyIt,chondracanthus spinosus,chondracanthus spinosus,111,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Gigartinaceae,Chondracanthus,spinosus
NC_RockyIt,chondria acrorhizophora,chondria acrorhizophora,112,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Chondria,acrorhizophora
NC_RockyIt,chondria acrorhizophora,chondria californica,113,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Chondria,acrorhizophora
NC_RockyIt,chondria acrorhizophora,chondria californica,113,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Chondria,acrorhizophora
NC_RockyIt,chondria arcuata,chondria arcuata,114,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Chondria,arcuata
NC_RockyIt,chondria dasyphylla,chondria dasyphylla,115,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Chondria,dasyphylla
NC_RockyIt,chondria dasyphylla,chondria dasyphylla,115,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Chondria,dasyphylla
NC_RockyIt,chondria dasyphylla,chondria dasyphylla,115,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Chondria,dasyphylla
NC_RockyIt,chondria dasyphylla,chondria dasyphylla,115,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Chondria,dasyphylla
NC_RockyIt,chondria decipiens,chondria decipiens,116,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Chondria,decipiens
NC_RockyIt,chondria decipiens,chondria decipiens,116,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Chondria,decipiens
NC_RockyIt,chondria decipiens,chondria decipiens,116,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Chondria,decipiens
NC_RockyIt,chondria decipiens,chondria spp,117,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Chondria,decipiens
NC_RockyIt,chondria nidifica,chondria nidifica,118,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Chondria,nidifica
NC_RockyIt,chondria nidifica,chondria nidifica,118,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Chondria,nidifica
NC_RockyIt,chondria nidifica,chondria nidifica,118,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Chondria,nidifica
NC_RockyIt,chondria nidifica,chondria nidifica,118,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Chondria,nidifica
NC_RockyIt,chondria oppositiclada,chondria oppositiclada,119,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Chondria,oppositiclada
NC_RockyIt,chondria spp,chondria spp,120,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Chondria,spp
NC_RockyIt,chondria spp,chondria spp,120,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Chondria,spp
NC_RockyIt,chthamalus dalli/fissus,chthamalus spp,121,Animalia,,,,,,
NC_RockyIt,cirolana spp,cirolana spp,122,Animalia,Arthropoda,Malacostraca,Isopoda,Cirolanidae,Cirolana,spp
NC_RockyIt,cladophora columbiana,cladophora columbiana,123,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,columbiana
NC_RockyIt,cladophora columbiana,cladophora columbiana,123,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,columbiana
NC_RockyIt,cladophora columbiana,cladophora columbiana,123,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,columbiana
NC_RockyIt,cladophora graminea,cladophora graminea,124,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,graminea
NC_RockyIt,clathromangelia interfossa,clathromangelia interfossa,125,Animalia,Mollusca,Gastropoda,Neogastropoda,Mangeliidae,Perimangelia,interfossa
NC_RockyIt,clathurella canfieldi,clathurella canfieldi,126,Animalia,Mollusca,Gastropoda,Neogastropoda,Clathurellidae,Clathurella,canfieldi
NC_RockyIt,clavelina huntsmani,clavelina huntsmani,127,Animalia,Chordata,Ascidiacea,Aplousobranchia,Clavelinidae,Clavelina,huntsmani
NC_RockyIt,cobble,cobble,128,,,,,,,
NC_RockyIt,codium fragile,codium fragile,129,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Codiaceae,Codium,fragile
NC_RockyIt,codium setchellii,codium setchellii,130,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Codiaceae,Codium,setchellii
NC_RockyIt,colpomenia phaeodactyla,colpomenia phaeodactyla,131,Chromista,Ochrophyta,Phaeophyceae,Scytosiphonales,Scytosiphonaceae,Colpomenia,phaeodactyla
NC_RockyIt,colpomenia phaeodactyla,colpomenia phaeodactyla,131,Chromista,Ochrophyta,Phaeophyceae,Scytosiphonales,Scytosiphonaceae,Colpomenia,phaeodactyla
NC_RockyIt,colpomenia phaeodactyla,colpomenia phaeodactyla,131,Chromista,Ochrophyta,Phaeophyceae,Scytosiphonales,Scytosiphonaceae,Colpomenia,phaeodactyla
NC_RockyIt,colpomenia tuberculata,colpomenia tuberculata,132,Chromista,Ochrophyta,Phaeophyceae,Scytosiphonales,Scytosiphonaceae,Colpomenia,tuberculata
NC_RockyIt,colpomenia tuberculata,colpomenia tuberculata,132,Chromista,Ochrophyta,Phaeophyceae,Scytosiphonales,Scytosiphonaceae,Colpomenia,tuberculata
NC_RockyIt,colpomenia/leathesia spp,colpomenia spp,133,Plantae,Heterokontophyta,Phaeophyceae,Ectocarpales,.,colpomenia/leathesia,spp
NC_RockyIt,colpomenia/leathesia spp,colpomenia/leathesia spp,134,Plantae,Heterokontophyta,Phaeophyceae,Ectocarpales,.,colpomenia/leathesia,spp
NC_RockyIt,colpomenia/leathesia spp,colpomenia/leathesia spp,134,Plantae,Heterokontophyta,Phaeophyceae,Ectocarpales,.,colpomenia/leathesia,spp
NC_RockyIt,colpomenia/leathesia spp,leathesia spp,135,Plantae,Heterokontophyta,Phaeophyceae,Ectocarpales,.,colpomenia/leathesia,spp
NC_RockyIt,constantinea simplex,constantinea simplex,136,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Dumontiaceae,Constantinea,simplex
NC_RockyIt,conus californicus,conus californicus,137,Animalia,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,californicus
NC_RockyIt,corallina spp,corallina spp,138,Plantae,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Corallina,spp
NC_RockyIt,corallina spp,corallina spp,138,Plantae,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Corallina,spp
NC_RockyIt,corallina spp,corallina spp,138,Plantae,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Corallina,spp
NC_RockyIt,corallina spp,corallina spp,138,Plantae,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Corallina,spp
NC_RockyIt,corallina spp,corallina spp bleached,139,Plantae,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Corallina,spp
NC_RockyIt,corynactis californica,corynactis californica,140,Animalia,Cnidaria,Anthozoa,Corallimorpharia,Corallimorphidae,Corynactis,californica
NC_RockyIt,costaria costata,costaria costata,141,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Costaria,costata
NC_RockyIt,costaria costata,costaria costata,141,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Costaria,costata
NC_RockyIt,crangon spp,crangon spp,142,Animalia,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,spp
NC_RockyIt,crepidula spp,crepidula spp,143,Animalia,Mollusca,Gastropoda,Littorinimorpha,Calyptraeidae,Crepidula,spp
NC_RockyIt,crisulipora occidentalis,crisulipora occidentalis,144,Animalia,Bryozoa,Stenolaemata,Cyclostomatida,Crisuliporidae,Crisulipora,occidentalis
NC_RockyIt,crucibulum spinosum,crucibulum spinosum,145,Animalia,Mollusca,Gastropoda,Littorinimorpha,Calyptraeidae,Crucibulum,spinosum
NC_RockyIt,cryptochiton stelleri,cryptochiton  stelleri,146,Animalia,Mollusca,Polyplacophora,Chitonida,Mopaliidae,Cryptochiton,stelleri
NC_RockyIt,cryptochiton stelleri,cryptochiton stelleri,146,Animalia,Mollusca,Polyplacophora,Chitonida,Mopaliidae,Cryptochiton,stelleri
NC_RockyIt,cryptolithodes sitchensis,cryptolithodes sitchensis,147,Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Cryptolithodes,sitchensis
NC_RockyIt,cryptolithodes typicus,cryptolithodes typicus,148,Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Cryptolithodes,typicus
NC_RockyIt,cryptopleura/hymenena spp,cryptopleura/hymenena spp,149,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Delesseriaceae,cryptopleura/hymenena,spp
NC_RockyIt,cryptopleura/hymenena spp,cryptopleura/hymenena spp,149,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Delesseriaceae,cryptopleura/hymenena,spp
NC_RockyIt,cryptopleura/hymenena spp,cryptopleura/hymenena spp,149,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Delesseriaceae,cryptopleura/hymenena,spp
NC_RockyIt,cryptopleura/hymenena spp,cryptopleura/hymenena spp,149,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Delesseriaceae,cryptopleura/hymenena,spp
NC_RockyIt,cryptopleura/hymenena spp,cryptopleura/hymenena spp,149,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Delesseriaceae,cryptopleura/hymenena,spp
NC_RockyIt,cryptosiphonia woodii,cryptosiphonia woodii,150,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Dumontiaceae,Cryptosiphonia,woodii
NC_RockyIt,cryptosiphonia woodii,cryptosiphonia woodii damaged,151,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Dumontiaceae,Cryptosiphonia,woodii
NC_RockyIt,cucumaria/pseudocnus spp,cucumaria lubrica,152,Animalia,Echinodermata,Holothuroidea,Dendrochirotida,Cucumariidae,cucumaria/pseudocnus,spp
NC_RockyIt,cucumaria miniata,cucumaria miniata,153,Animalia,Echinodermata,Holothuroidea,Dendrochirotida,Cucumariidae,Cucumaria,miniata
NC_RockyIt,cucumaria/pseudocnus spp,cucumaria pseudocurata,154,Animalia,Echinodermata,Holothuroidea,Dendrochirotida,Cucumariidae,cucumaria/pseudocnus,spp
NC_RockyIt,cumagloia andersonii,cumagloia andersonii,155,Plantae,Rhodophyta,Florideophyceae,Nemaliales,Liagoraceae,Cumagloia,andersonii
NC_RockyIt,cycloxanthops novemdentatus,cycloxanthops novemdentatus,156,Animalia,Arthropoda,Malacostraca,Decapoda,Xanthidae,Cycloxanthops,novemdentatus
NC_RockyIt,stephanocystis osmundacea,cystoseira osmundacea,157,Chromista,Ochrophyta,Phaeophyceae,Fucales,Sargassaceae,Stephanocystis,osmundacea
NC_RockyIt,dasya binghamiae,dasya binghamiae,158,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasya,binghamiae
NC_RockyIt,dasya binghamiae,dasya binghamiae,158,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasya,binghamiae
NC_RockyIt,dasya binghamiae,dasya binghamiae,158,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasya,binghamiae
NC_RockyIt,dasya spp,dasya spp,159,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasya,spp
NC_RockyIt,deeppool,deep pool,160,,,,,,,
NC_RockyIt,delesseria decipiens,delesseria decipiens,161,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Delesseriaceae,Delesseria,decipiens
NC_RockyIt,dendrobeania laxa,dendrobeania laxa,162,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Bugulidae,Dendrobeania,laxa
NC_RockyIt,dendrobeania laxa,dendrobeania laxa,162,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Bugulidae,Dendrobeania,laxa
NC_RockyIt,dendrobeania lichenoides,dendrobeania lichenoides,163,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Bugulidae,Dendrobeania,lichenoides
NC_RockyIt,dendronotus subramosus,dendronotus subramosus,164,Animalia,Mollusca,Gastropoda,Nudibranchia,Dendronotidae,Dendronotus,subramosus
NC_RockyIt,dendronotus subramosus,dendronotus subramosus,164,Animalia,Mollusca,Gastropoda,Nudibranchia,Dendronotidae,Dendronotus,subramosus
NC_RockyIt,dendropoma lituella,dendropoma lituella,165,Animalia,Mollusca,Gastropoda,Littorinimorpha,Vermetidae,Dendropoma,lituella
NC_RockyIt,dendropoma/petaloconchus spp,dendropoma/petaloconchus spp,166,Animalia,Mollusca,Gastropoda,Neotaenioglossa,Vermetidae,dendropoma/petaloconchus,spp
NC_RockyIt,dermasterias imbricata,dermasterias imbricata,167,Animalia,Echinodermata,Asteroidea,Valvatida,Asteropseidae,Dermasterias,imbricata
NC_RockyIt,dermasterias imbricata,dermasterias imbricata,167,Animalia,Echinodermata,Asteroidea,Valvatida,Asteropseidae,Dermasterias,imbricata
NC_RockyIt,desmarestia ligulata,desmarestia ligulata,168,Chromista,Ochrophyta,Phaeophyceae,Desmarestiales,Desmarestiaceae,Desmarestia,ligulata
NC_RockyIt,diaperoecia punctulata,diaperoecia punctulata,169,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Teuchoporidae,Lagenicella,punctulata
NC_RockyIt,diatoms,diatoms,170,Chromista,Ochrophyta,Bacillariophyceae,,,,
NC_RockyIt,diatoms,diatoms,170,Chromista,Ochrophyta,Bacillariophyceae,,,,
NC_RockyIt,diatoms,diatoms,170,Chromista,Ochrophyta,Bacillariophyceae,,,,
NC_RockyIt,diaulula sandiegensis,diaulula sandigensis,171,Animalia,Mollusca,Gastropoda,Nudibranchia,Discodorididae,Diaulula,sandiegensis
NC_RockyIt,diaulula sandiegensis,diaulula sandiegensis,171,Animalia,Mollusca,Gastropoda,Nudibranchia,Discodorididae,Diaulula,sandiegensis
NC_RockyIt,diaulula sandiegensis,diaulula sandigensis,171,Animalia,Mollusca,Gastropoda,Nudibranchia,Discodorididae,Diaulula,sandiegensis
NC_RockyIt,diaulula sandiegensis,diaulula sandigensis,171,Animalia,Mollusca,Gastropoda,Nudibranchia,Discodorididae,Diaulula,sandiegensis
NC_RockyIt,dictyoneurum californicum,dictyoneurum californicum,172,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Dictyoneurum,californicum
NC_RockyIt,dictyopteris undulata,dictyopteris undulata,173,Chromista,Ochrophyta,Phaeophyceae,Dictyotales,Dictyotaceae,Dictyopteris,undulata
NC_RockyIt,dictyota spp,dictyota binghamiae/flabellata,174,Chromista,Ochrophyta,Phaeophyceae,Dictyotales,Dictyotaceae,Dictyota,spp
NC_RockyIt,dictyota spp,dictyota binghamiae/flabellata,174,Chromista,Ochrophyta,Phaeophyceae,Dictyotales,Dictyotaceae,Dictyota,spp
NC_RockyIt,dictyota spp,dictyota flabellata,175,Chromista,Ochrophyta,Phaeophyceae,Dictyotales,Dictyotaceae,Dictyota,spp
NC_RockyIt,dictyota spp,dictyota spp,176,Chromista,Ochrophyta,Phaeophyceae,Dictyotales,Dictyotaceae,Dictyota,spp
NC_RockyIt,dictyota spp,dictyotales,177,Chromista,Ochrophyta,Phaeophyceae,Dictyotales,Dictyotaceae,Dictyota,spp
NC_RockyIt,didemnum spp,didemnum spp,178,Animalia,Chordata,Ascidiacea,Aplousobranchia,Didemnidae,Didemnum,spp
NC_RockyIt,didemnum spp,didemnum spp,178,Animalia,Chordata,Ascidiacea,Aplousobranchia,Didemnidae,Didemnum,spp
NC_RockyIt,dilsea californica,dilsea californica,179,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Dumontiaceae,Dilsea,californica
NC_RockyIt,dilsea californica,dilsea californica,179,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Dumontiaceae,Dilsea,californica
NC_RockyIt,diodora aspera,diodora aspera,180,Animalia,Mollusca,Gastropoda,,Fissurellidae,Diodora,aspera
NC_RockyIt,diopatra ornata,diopatra ornata,181,Animalia,Annelida,Polychaeta,Eunicida,Onuphidae,Diopatra,ornata
NC_RockyIt,dirona albolineata,dirona albolineata,182,Animalia,Mollusca,Gastropoda,Nudibranchia,Dironidae,Dirona,albolineata
NC_RockyIt,dirona picta,dirona picta,183,Animalia,Mollusca,Gastropoda,Nudibranchia,Dironidae,Dirona,picta
NC_RockyIt,distaplia occidentalis,distaplia occidentalis,184,Animalia,Chordata,Ascidiacea,Aplousobranchia,Holozoidae,Distaplia,occidentalis
NC_RockyIt,distaplia occidentalis,distaplia occidentalis,184,Animalia,Chordata,Ascidiacea,Aplousobranchia,Holozoidae,Distaplia,occidentalis
NC_RockyIt,distaplia occidentalis,distaplia occidentalis,184,Animalia,Chordata,Ascidiacea,Aplousobranchia,Holozoidae,Distaplia,occidentalis
NC_RockyIt,dodecaceria spp,dodecaceria fewkesi,185,Animalia,Annelida,Polychaeta,Terebellida,Cirratulidae,Dodecaceria,spp
NC_RockyIt,doriopsilla albopunctata,doriopsilla albopunctata,186,Animalia,Mollusca,Gastropoda,Nudibranchia,Dendrodorididae,Doriopsilla,albopunctata
NC_RockyIt,drop,bivalve,187,,,,,,,
NC_RockyIt,drop,bivalve,187,,,,,,,
NC_RockyIt,drop,bivalve,187,,,,,,,
NC_RockyIt,drop,brown turf,188,,,,,,,
NC_RockyIt,drop,bryozoan,189,,,,,,,
NC_RockyIt,drop,bryozoan,189,,,,,,,
NC_RockyIt,calliostoma spp,calliostoma spp,190,Animalia,Mollusca,Gastropoda,,Calliostomatidae,Calliostoma,spp
NC_RockyIt,drop,callophyllis spp,191,,,,,,,
NC_RockyIt,drop,chiton,192,,,,,,,
NC_RockyIt,drop,chiton,192,,,,,,,
NC_RockyIt,drop,chiton,192,,,,,,,
NC_RockyIt,drop,clam,193,,,,,,,
NC_RockyIt,colonial tunicate,colonial tunicate,194,Animalia,Chordata,,,,,
NC_RockyIt,drop,crab,195,,,,,,,
NC_RockyIt,drop,crust,196,,,,,,,
NC_RockyIt,cucumber,cucumber,197,Animalia,Echinodermata,Holothuroidea,,,,
NC_RockyIt,flatworm,flatworm,198,Animalia,Platyhelminthes,,,,,
NC_RockyIt,drop,fleshy crust,199,,,,,,,
NC_RockyIt,gunnel,gunnel,200,Animalia,Chordata,Actinopterygii,Perciformes,Pholidae,,
NC_RockyIt,hermit crabs,hermit crab,201,Animalia,Arthropoda,Malacostraca,Decapoda,,,
NC_RockyIt,hydroid,hydroid,202,Animalia,Cnidaria,Hydrozoa,,,,
NC_RockyIt,drop,limpet,203,,,,,,,
NC_RockyIt,drop,lottia digitalis/paradigitalis,204,,,,,,,
NC_RockyIt,drop,nucella eggs,205,,,,,,,
NC_RockyIt,drop,nucella spp,206,,,,,,,
NC_RockyIt,drop,nudibranch,207,,,,,,,
NC_RockyIt,drop,red turf,208,,,,,,,
NC_RockyIt,rhodymenia spp,rhodymenia spp,209,Plantae,Rhodophyta,Florideophyceae,Rhodymeniales,Rhodymeniaceae,Rhodymenia,spp
NC_RockyIt,sculpins,sculpin,210,Animalia,Chordata,Vertebrata,Actinopterygii,Cottidae,,
NC_RockyIt,unknown sea star,sea star,211,,,,,,,
NC_RockyIt,shrimp,shrimp,212,Animalia,Arthropoda,Malacostraca,Decapoda,,,
NC_RockyIt,drop,small red blade,213,,,,,,,
NC_RockyIt,drop,snail,214,,,,,,,
NC_RockyIt,drop,snail,214,,,,,,,
NC_RockyIt,drop,sponge,215,,,,,,,
NC_RockyIt,drop,sponge,215,,,,,,,
NC_RockyIt,drop,sponge,215,,,,,,,
NC_RockyIt,drop,tigriopus,216,,,,,,,
NC_RockyIt,drop,tunicate,217,,,,,,,
NC_RockyIt,drop,tunicate,217,,,,,,,
